date,day_of_week,route_id,hour,weather,is_holiday,traffic_level,capacity,current_buses,passenger_count
2025-09-27,Saturday,4,20,Cloudy,0,Medium,350,7,110
2025-03-03,Monday,4,16,Cloudy,0,Medium,350,5,428
2025-02-23,Sunday,2,14,Rainy,0,Low,450,8,180
2025-12-15,Monday,1,13,Cloudy,0,Low,500,8,274
2025-09-11,Thursday,5,22,Sunny,0,Low,300,4,146
2025-11-14,Friday,1,6,Rainy,0,Medium,500,7,495
2025-02-26,Wednesday,2,12,Cloudy,0,Low,450,6,236
2025-06-21,Saturday,5,7,Cloudy,0,High,300,3,264
2025-03-06,Thursday,3,8,Rainy,0,High,400,6,459
2025-01-27,Monday,3,14,Sunny,0,Low,400,5,201
2025-07-28,Monday,2,12,Sunny,0,Low,450,7,236
2025-03-30,Sunday,3,17,Sunny,1,High,400,8,242
2025-05-04,Sunday,1,22,Cloudy,1,Low,500,7,114
2025-09-04,Thursday,3,5,Sunny,0,Low,400,8,493
2025-08-11,Monday,5,7,Rainy,0,High,300,6,376
2025-11-14,Friday,2,8,Sunny,0,High,450,7,428
2025-07-27,Sunday,5,11,Sunny,0,Low,300,4,68
2025-04-19,Saturday,5,8,Cloudy,0,High,300,4,363
2025-02-23,Sunday,2,17,Sunny,0,High,450,7,516
2025-02-17,Monday,3,16,Cloudy,1,Medium,400,5,326
2025-07-13,Sunday,1,15,Cloudy,0,Low,500,9,245
2025-01-26,Sunday,2,9,Sunny,0,High,450,7,342
2025-05-14,Wednesday,4,10,Cloudy,0,Medium,350,5,193
2025-09-15,Monday,2,8,Rainy,0,High,450,8,471
2025-09-18,Thursday,1,12,Sunny,0,Low,500,8,310
2025-06-03,Tuesday,1,20,Cloudy,0,Medium,500,10,284
2025-02-25,Tuesday,3,8,Rainy,0,High,400,5,465
2025-10-25,Saturday,1,11,Sunny,0,Low,500,6,200
2025-08-26,Tuesday,2,21,Cloudy,0,Low,450,5,222
2025-02-04,Tuesday,5,7,Rainy,0,High,300,6,369
2025-12-15,Monday,3,19,Rainy,0,High,400,7,451
2025-10-05,Sunday,2,17,Sunny,0,High,450,7,397
2025-11-28,Friday,1,18,Sunny,0,High,500,7,692
2025-06-18,Wednesday,1,11,Sunny,0,Low,500,7,321
2025-03-06,Thursday,4,16,Rainy,0,Medium,350,7,468
2025-04-24,Thursday,4,21,Rainy,0,Low,350,6,210
2025-07-12,Saturday,2,7,Cloudy,0,High,450,5,338
2025-08-30,Saturday,5,5,Sunny,0,Low,300,3,55
2025-12-06,Saturday,1,21,Rainy,0,Low,500,6,278
2025-11-20,Thursday,5,9,Rainy,0,High,300,6,377
2025-07-21,Monday,2,7,Rainy,0,High,450,7,469
2025-04-04,Friday,2,16,Cloudy,0,Medium,450,8,598
2025-02-13,Thursday,5,13,Rainy,0,Low,300,3,184
2025-10-01,Wednesday,5,10,Rainy,0,Medium,300,5,204
2025-08-27,Wednesday,3,10,Cloudy,0,Medium,400,6,239
2025-06-28,Saturday,2,14,Sunny,0,Low,450,7,151
2025-05-25,Sunday,1,13,Cloudy,1,Low,500,8,109
2025-06-22,Sunday,3,15,Sunny,0,Low,400,5,111
2025-09-02,Tuesday,3,17,Sunny,0,High,400,5,413
2025-04-25,Friday,3,9,Sunny,0,High,400,8,422
2025-12-30,Tuesday,4,15,Rainy,0,Low,350,4,198
2025-05-25,Sunday,4,14,Sunny,0,Low,350,5,71
2025-11-01,Saturday,3,16,Rainy,0,Medium,400,6,388
2025-02-05,Wednesday,5,5,Rainy,0,Low,300,6,201
2025-10-11,Saturday,2,7,Cloudy,0,High,450,6,523
2025-04-18,Friday,2,12,Cloudy,0,Low,450,7,229
2025-04-12,Saturday,2,7,Sunny,0,High,450,5,356
2025-09-23,Tuesday,1,21,Cloudy,0,Low,500,8,318
2025-08-26,Tuesday,4,13,Cloudy,0,Low,350,6,161
2025-02-20,Thursday,1,19,Cloudy,0,High,500,9,533
2025-01-11,Saturday,3,9,Sunny,0,High,400,6,337
2025-01-12,Sunday,5,20,Cloudy,0,Medium,300,5,68
2025-08-12,Tuesday,2,17,Cloudy,0,High,450,8,704
2025-11-21,Friday,2,10,Sunny,0,Medium,450,5,221
2025-08-27,Wednesday,3,7,Sunny,0,High,400,7,404
2025-10-31,Friday,4,13,Rainy,0,Low,350,4,354
2025-02-15,Saturday,2,21,Sunny,0,Low,450,9,185
2025-09-16,Tuesday,4,19,Sunny,0,High,350,6,393
2025-07-22,Tuesday,3,18,Cloudy,0,High,400,5,464
2025-02-04,Tuesday,4,8,Cloudy,0,High,350,5,376
2025-06-26,Thursday,2,19,Rainy,0,High,450,7,508
2025-11-07,Friday,2,5,Sunny,0,Low,450,9,247
2025-02-09,Sunday,3,7,Sunny,0,High,400,8,326
2025-06-12,Thursday,3,12,Cloudy,0,Low,400,8,227
2025-01-14,Tuesday,4,19,Sunny,0,High,350,5,378
2025-07-20,Sunday,1,15,Rainy,0,Low,500,10,262
2025-10-17,Friday,5,20,Sunny,0,Medium,300,6,177
2025-11-27,Thursday,4,20,Cloudy,0,Medium,350,7,191
2025-05-04,Sunday,3,14,Rainy,0,Low,400,6,152
2025-01-15,Wednesday,1,19,Rainy,0,High,500,6,565
2025-12-31,Wednesday,4,9,Cloudy,0,High,350,5,342
2025-09-16,Tuesday,1,6,Cloudy,0,Medium,500,6,496
2025-06-08,Sunday,5,21,Sunny,0,Low,300,3,50
2025-07-19,Saturday,3,22,Sunny,0,Low,400,8,165
2025-09-29,Monday,4,9,Cloudy,0,High,350,5,378
2025-03-03,Monday,2,6,Sunny,0,Medium,450,5,455
2025-07-11,Friday,2,18,Sunny,0,High,450,5,452
2025-07-03,Thursday,2,18,Cloudy,1,High,450,5,365
2025-12-23,Tuesday,2,7,Rainy,0,High,450,8,478
2025-10-05,Sunday,2,6,Sunny,0,Medium,450,8,360
2025-01-08,Wednesday,4,12,Sunny,0,Low,350,5,184
2025-11-05,Wednesday,2,19,Cloudy,0,High,450,8,490
2025-06-09,Monday,4,8,Rainy,0,High,350,4,371
2025-03-04,Tuesday,4,21,Rainy,0,Low,350,6,229
2025-10-27,Monday,1,19,Cloudy,0,High,500,10,521
2025-08-23,Saturday,4,8,Rainy,0,High,350,4,296
2025-02-03,Monday,1,22,Sunny,0,Low,500,7,283
2025-01-11,Saturday,4,5,Rainy,0,Low,350,4,110
2025-11-12,Wednesday,5,6,Sunny,0,Medium,300,4,305
2025-03-09,Sunday,5,16,Rainy,0,Medium,300,3,321
2025-12-21,Sunday,4,15,Rainy,0,Low,350,7,115
2025-07-26,Saturday,2,6,Cloudy,0,Medium,450,6,333
2025-08-21,Thursday,4,9,Sunny,0,High,350,6,347
2025-01-07,Tuesday,5,13,Rainy,1,Low,300,3,61
2025-11-23,Sunday,5,20,Sunny,0,Medium,300,5,81
2025-05-09,Friday,1,21,Sunny,0,Low,500,7,303
2025-06-20,Friday,2,16,Sunny,0,Medium,450,6,442
2025-10-20,Monday,2,6,Rainy,0,Medium,450,8,479
2025-03-28,Friday,5,10,Sunny,0,Medium,300,5,170
2025-07-21,Monday,1,9,Sunny,0,High,500,7,507
2025-04-23,Wednesday,1,13,Rainy,0,Low,500,7,334
2025-03-08,Saturday,1,16,Rainy,0,Medium,500,7,460
2025-07-22,Tuesday,2,18,Sunny,0,High,450,7,465
2025-09-28,Sunday,1,16,Rainy,0,Medium,500,7,462
2025-09-27,Saturday,1,13,Rainy,0,Low,500,9,252
2025-03-24,Monday,2,15,Sunny,0,Low,450,5,377
2025-11-07,Friday,4,6,Rainy,0,Medium,350,5,380
2025-08-13,Wednesday,3,13,Rainy,0,Low,400,7,261
2025-12-03,Wednesday,2,9,Rainy,0,High,450,9,440
2025-07-23,Wednesday,2,8,Rainy,0,High,450,8,441
2025-05-06,Tuesday,5,19,Rainy,0,High,300,4,382
2025-04-15,Tuesday,3,8,Sunny,0,High,400,6,383
2025-11-04,Tuesday,1,5,Sunny,0,Low,500,10,300
2025-02-17,Monday,2,19,Cloudy,0,High,450,7,462
2025-09-06,Saturday,1,20,Rainy,0,Medium,500,10,270
2025-05-01,Thursday,2,10,Sunny,0,Medium,450,9,278
2025-08-25,Monday,4,22,Sunny,0,Low,350,5,165
2025-12-19,Friday,2,9,Sunny,0,High,450,9,401
2025-08-08,Friday,4,10,Rainy,0,Medium,350,5,210
2025-05-23,Friday,2,10,Rainy,0,Medium,450,6,271
2025-05-03,Saturday,3,22,Cloudy,0,Low,400,6,139
2025-05-05,Monday,4,5,Cloudy,0,Low,350,4,205
2025-01-27,Monday,1,15,Rainy,0,Low,500,8,330
2025-05-03,Saturday,4,9,Sunny,0,High,350,4,502
2025-12-14,Sunday,5,7,Rainy,0,High,300,5,260
2025-10-24,Friday,5,21,Cloudy,0,Low,300,4,167
2025-07-24,Thursday,4,9,Cloudy,0,High,350,5,355
2025-07-01,Tuesday,1,14,Cloudy,0,Low,500,10,313
2025-05-30,Friday,2,21,Sunny,0,Low,450,7,233
2025-09-05,Friday,1,18,Rainy,0,High,500,10,580
2025-08-30,Saturday,1,5,Cloudy,0,Low,500,6,248
2025-12-08,Monday,1,22,Sunny,0,Low,500,10,300
2025-03-04,Tuesday,3,6,Rainy,0,Medium,400,8,412
2025-09-27,Saturday,4,21,Cloudy,0,Low,350,6,86
2025-03-11,Tuesday,3,10,Sunny,1,Medium,400,6,128
2025-10-06,Monday,2,8,Cloudy,0,High,450,7,421
2025-07-03,Thursday,2,17,Cloudy,0,High,450,8,472
2025-01-06,Monday,1,12,Sunny,0,Low,500,8,326
2025-10-16,Thursday,4,13,Rainy,0,Low,350,6,227
2025-08-13,Wednesday,1,20,Rainy,0,Medium,500,8,359
2025-07-08,Tuesday,2,15,Cloudy,0,Low,450,7,264
2025-11-30,Sunday,5,8,Cloudy,0,High,300,6,241
2025-03-11,Tuesday,4,21,Cloudy,0,Low,350,7,192
2025-03-15,Saturday,3,8,Sunny,0,High,400,8,346
2025-02-02,Sunday,4,8,Sunny,0,High,350,7,253
2025-06-10,Tuesday,2,5,Sunny,0,Low,450,8,259
2025-08-13,Wednesday,4,9,Rainy,1,High,350,4,461
2025-10-03,Friday,2,6,Cloudy,0,Medium,450,6,438
2025-12-29,Monday,5,17,Cloudy,0,High,300,5,368
2025-10-05,Sunday,1,11,Rainy,0,Low,500,10,264
2025-02-07,Friday,5,6,Rainy,0,Medium,300,6,383
2025-06-20,Friday,2,20,Cloudy,0,Medium,450,6,241
2025-08-19,Tuesday,1,6,Sunny,0,Medium,500,8,464
2025-07-24,Thursday,3,21,Sunny,0,Low,400,8,202
2025-11-19,Wednesday,5,20,Sunny,0,Medium,300,3,146
2025-04-13,Sunday,4,17,Rainy,0,High,350,4,352
2025-04-16,Wednesday,3,13,Cloudy,0,Low,400,8,239
2025-08-16,Saturday,1,21,Cloudy,1,Low,500,9,104
2025-02-23,Sunday,3,6,Cloudy,0,Medium,400,8,330
2025-05-10,Saturday,1,14,Sunny,0,Low,500,9,213
2025-06-14,Saturday,3,10,Cloudy,0,Medium,400,5,145
2025-10-28,Tuesday,2,22,Rainy,0,Low,450,6,262
2025-07-06,Sunday,5,9,Sunny,0,High,300,6,234
2025-07-01,Tuesday,1,7,Rainy,0,High,500,9,738
2025-07-27,Sunday,5,15,Rainy,0,Low,300,4,85
2025-06-01,Sunday,1,10,Sunny,0,Medium,500,6,241
2025-05-09,Friday,2,13,Cloudy,0,Low,450,9,272
2025-07-18,Friday,4,18,Sunny,0,High,350,5,413
2025-01-15,Wednesday,4,16,Sunny,0,Medium,350,6,397
2025-03-16,Sunday,4,15,Sunny,0,Low,350,4,85
2025-08-12,Tuesday,1,13,Sunny,0,Low,500,10,273
2025-01-15,Wednesday,1,14,Rainy,0,Low,500,6,320
2025-11-25,Tuesday,4,11,Sunny,0,Low,350,7,304
2025-08-10,Sunday,5,5,Rainy,0,Low,300,6,123
2025-04-13,Sunday,3,22,Rainy,0,Low,400,5,187
2025-01-27,Monday,5,22,Sunny,0,Low,300,3,130
2025-08-13,Wednesday,5,5,Rainy,0,Low,300,4,219
2025-03-21,Friday,2,19,Rainy,0,High,450,6,538
2025-11-27,Thursday,1,16,Cloudy,1,Medium,500,8,406
2025-03-28,Friday,2,21,Cloudy,1,Low,450,6,172
2025-12-20,Saturday,2,19,Sunny,0,High,450,9,491
2025-08-09,Saturday,3,14,Sunny,0,Low,400,7,113
2025-08-08,Friday,5,12,Sunny,0,Low,300,6,155
2025-12-04,Thursday,5,13,Cloudy,0,Low,300,4,135
2025-09-17,Wednesday,3,14,Sunny,0,Low,400,5,195
2025-01-26,Sunday,4,9,Rainy,0,High,350,6,307
2025-02-15,Saturday,5,22,Sunny,0,Low,300,4,85
2025-11-29,Saturday,5,17,Sunny,0,High,300,4,286
2025-12-03,Wednesday,4,22,Sunny,0,Low,350,6,151
2025-03-03,Monday,5,14,Rainy,1,Low,300,6,119
2025-03-28,Friday,4,16,Rainy,0,Medium,350,7,436
2025-07-16,Wednesday,1,16,Cloudy,0,Medium,500,6,497
2025-05-15,Thursday,5,15,Rainy,0,Low,300,4,180
2025-03-15,Saturday,4,8,Rainy,1,High,350,5,240
2025-05-05,Monday,3,21,Cloudy,0,Low,400,6,192
2025-02-18,Tuesday,3,11,Rainy,0,Low,400,7,258
2025-09-07,Sunday,5,5,Rainy,0,Low,300,3,113
2025-03-25,Tuesday,3,14,Sunny,0,Low,400,5,223
2025-02-06,Thursday,3,11,Rainy,0,Low,400,8,278
2025-08-27,Wednesday,4,9,Sunny,0,High,350,5,334
2025-03-09,Sunday,1,6,Rainy,0,Medium,500,10,462
2025-12-27,Saturday,1,15,Rainy,0,Low,500,9,230
2025-02-16,Sunday,4,15,Sunny,0,Low,350,7,113
2025-07-04,Friday,3,7,Sunny,0,High,400,8,407
2025-01-03,Friday,4,20,Sunny,0,Medium,350,4,159
2025-08-04,Monday,2,7,Sunny,0,High,450,7,441
2025-07-07,Monday,4,20,Cloudy,0,Medium,350,6,189
2025-11-08,Saturday,2,18,Rainy,0,High,450,8,449
2025-05-18,Sunday,3,5,Rainy,0,Low,400,7,158
2025-10-10,Friday,5,7,Rainy,0,High,300,3,382
2025-04-04,Friday,1,17,Rainy,0,High,500,6,577
2025-05-13,Tuesday,4,18,Rainy,0,High,350,5,461
2025-07-25,Friday,2,18,Cloudy,0,High,450,5,465
2025-04-23,Wednesday,1,22,Rainy,0,Low,500,9,320
2025-03-23,Sunday,5,11,Rainy,0,Low,300,4,106
2025-04-17,Thursday,3,6,Rainy,0,Medium,400,7,446
2025-04-28,Monday,2,19,Cloudy,0,High,450,7,470
2025-02-20,Thursday,4,5,Cloudy,0,Low,350,6,195
2025-09-16,Tuesday,1,22,Cloudy,0,Low,500,10,303
2025-08-22,Friday,2,8,Cloudy,0,High,450,8,444
2025-12-02,Tuesday,4,13,Cloudy,0,Low,350,4,196
2025-01-25,Saturday,4,7,Cloudy,0,High,350,7,310
2025-08-29,Friday,2,12,Rainy,0,Low,450,7,302
2025-01-20,Monday,4,5,Sunny,0,Low,350,4,185
2025-06-24,Tuesday,1,17,Rainy,0,High,500,9,568
2025-07-01,Tuesday,4,13,Rainy,0,Low,350,5,245
2025-12-28,Sunday,2,10,Rainy,0,Medium,450,9,437
2025-12-01,Monday,4,7,Sunny,0,High,350,6,387
2025-05-25,Sunday,5,17,Sunny,0,High,300,4,262
2025-03-21,Friday,2,19,Rainy,0,High,450,8,491
2025-08-22,Friday,5,20,Cloudy,0,Medium,300,6,129
2025-04-01,Tuesday,4,6,Cloudy,0,Medium,350,4,332
2025-03-05,Wednesday,4,7,Sunny,0,High,350,5,357
2025-02-05,Wednesday,4,11,Cloudy,0,Low,350,4,185
2025-07-12,Saturday,5,18,Rainy,0,High,300,5,338
2025-04-25,Friday,3,20,Sunny,0,Medium,400,6,190
2025-05-15,Thursday,3,10,Cloudy,0,Medium,400,7,227
2025-06-02,Monday,3,20,Sunny,0,Medium,400,7,229
2025-01-22,Wednesday,2,20,Cloudy,0,Medium,450,6,235
2025-11-04,Tuesday,5,21,Cloudy,0,Low,300,5,151
2025-07-10,Thursday,5,13,Cloudy,0,Low,300,4,154
2025-03-10,Monday,5,10,Cloudy,0,Medium,300,6,151
2025-12-27,Saturday,4,19,Sunny,0,High,350,5,346
2025-06-13,Friday,2,20,Sunny,0,Medium,450,6,272
2025-07-29,Tuesday,2,7,Rainy,0,High,450,5,463
2025-07-12,Saturday,5,19,Cloudy,0,High,300,5,277
2025-11-12,Wednesday,5,8,Rainy,0,High,300,6,354
2025-05-22,Thursday,4,15,Rainy,0,Low,350,7,207
2025-12-03,Wednesday,3,13,Rainy,0,Low,400,7,271
2025-05-29,Thursday,3,22,Rainy,1,Low,400,7,150
2025-05-04,Sunday,3,13,Rainy,0,Low,400,6,200
2025-01-06,Monday,2,10,Sunny,0,Medium,450,7,267
2025-11-09,Sunday,4,16,Sunny,0,Medium,350,6,322
2025-07-15,Tuesday,3,16,Cloudy,0,Medium,400,8,454
2025-11-05,Wednesday,2,8,Cloudy,0,High,450,9,418
2025-09-09,Tuesday,5,7,Cloudy,0,High,300,5,303
2025-05-10,Saturday,1,12,Cloudy,0,Low,500,9,215
2025-10-10,Friday,2,18,Sunny,0,High,450,9,482
2025-04-01,Tuesday,2,19,Rainy,0,High,450,9,501
2025-01-30,Thursday,1,18,Sunny,0,High,500,7,522
2025-10-20,Monday,5,8,Sunny,0,High,300,4,316
2025-04-11,Friday,2,13,Cloudy,0,Low,450,9,226
2025-03-30,Sunday,3,22,Rainy,0,Low,400,8,201
2025-05-12,Monday,1,12,Sunny,0,Low,500,10,323
2025-07-10,Thursday,5,5,Sunny,0,Low,300,3,134
2025-01-14,Tuesday,3,10,Cloudy,0,Medium,400,5,215
2025-10-27,Monday,3,21,Cloudy,0,Low,400,7,246
2025-07-14,Monday,4,20,Sunny,0,Medium,350,4,170
2025-09-16,Tuesday,2,14,Cloudy,0,Low,450,8,221
2025-02-05,Wednesday,3,10,Rainy,0,Medium,400,5,238
2025-09-29,Monday,1,13,Cloudy,0,Low,500,6,325
2025-02-20,Thursday,3,11,Sunny,0,Low,400,8,239
2025-02-07,Friday,3,7,Rainy,0,High,400,6,447
2025-03-30,Sunday,5,19,Sunny,0,High,300,3,278
2025-02-07,Friday,1,18,Sunny,0,High,500,7,746
2025-12-27,Saturday,2,5,Rainy,0,Low,450,7,190
2025-02-15,Saturday,2,8,Cloudy,0,High,450,5,348
2025-04-12,Saturday,5,10,Cloudy,0,Medium,300,5,43
2025-08-02,Saturday,5,5,Rainy,0,Low,300,4,105
2025-07-16,Wednesday,5,13,Cloudy,0,Low,300,5,167
2025-12-12,Friday,4,6,Cloudy,0,Medium,350,4,341
2025-03-14,Friday,1,19,Cloudy,0,High,500,6,502
2025-07-09,Wednesday,1,16,Sunny,0,Medium,500,8,508
2025-08-30,Saturday,3,13,Sunny,0,Low,400,6,139
2025-12-15,Monday,5,9,Sunny,0,High,300,5,304
2025-08-01,Friday,4,12,Sunny,0,Low,350,6,415
2025-01-30,Thursday,4,15,Sunny,0,Low,350,4,186
2025-10-26,Sunday,2,17,Cloudy,0,High,450,9,386
2025-11-14,Friday,2,6,Cloudy,0,Medium,450,8,406
2025-11-30,Sunday,1,13,Rainy,0,Low,500,7,285
2025-05-07,Wednesday,3,7,Sunny,0,High,400,5,415
2025-11-10,Monday,4,22,Rainy,0,Low,350,7,195
2025-10-11,Saturday,5,20,Sunny,0,Medium,300,3,82
2025-11-06,Thursday,2,5,Rainy,0,Low,450,5,311
2025-09-15,Monday,3,9,Sunny,0,High,400,5,371
2025-09-08,Monday,2,7,Cloudy,0,High,450,8,404
2025-08-01,Friday,3,10,Rainy,1,Medium,400,7,144
2025-08-05,Tuesday,1,19,Sunny,0,High,500,6,491
2025-03-24,Monday,3,17,Cloudy,0,High,400,5,426
2025-01-30,Thursday,5,10,Sunny,0,Medium,300,4,180
2025-11-17,Monday,2,6,Sunny,0,Medium,450,8,422
2025-04-07,Monday,2,21,Rainy,0,Low,450,5,308
2025-05-24,Saturday,4,11,Sunny,0,Low,350,5,118
2025-07-16,Wednesday,2,15,Cloudy,0,Low,450,9,266
2025-04-16,Wednesday,1,9,Sunny,0,High,500,6,462
2025-09-11,Thursday,1,9,Sunny,0,High,500,10,470
2025-07-02,Wednesday,4,17,Rainy,0,High,350,6,460
2025-02-08,Saturday,5,17,Rainy,0,High,300,6,328
2025-06-16,Monday,2,20,Cloudy,0,Medium,450,7,229
2025-08-03,Sunday,5,22,Sunny,0,Low,300,6,96
2025-03-25,Tuesday,1,18,Cloudy,0,High,500,9,525
2025-04-13,Sunday,5,7,Rainy,0,High,300,6,275
2025-12-30,Tuesday,5,9,Cloudy,0,High,300,6,300
2025-02-28,Friday,5,6,Cloudy,0,Medium,300,5,313
2025-12-07,Sunday,2,20,Sunny,0,Medium,450,9,178
2025-09-01,Monday,2,21,Cloudy,0,Low,450,7,268
2025-05-02,Friday,2,5,Cloudy,0,Low,450,7,253
2025-04-15,Tuesday,2,7,Rainy,0,High,450,5,496
2025-08-02,Saturday,5,21,Rainy,0,Low,300,3,106
2025-08-09,Saturday,2,16,Cloudy,0,Medium,450,5,406
2025-02-01,Saturday,2,19,Sunny,0,High,450,5,389
2025-11-18,Tuesday,2,7,Cloudy,1,High,450,9,510
2025-07-26,Saturday,1,9,Rainy,0,High,500,10,433
2025-05-05,Monday,4,9,Cloudy,0,High,350,4,342
2025-03-17,Monday,2,9,Cloudy,0,High,450,7,449
2025-10-27,Monday,3,6,Sunny,0,Medium,400,5,390
2025-03-01,Saturday,4,16,Sunny,0,Medium,350,6,344
2025-04-02,Wednesday,4,20,Rainy,0,Medium,350,6,227
2025-07-15,Tuesday,2,9,Rainy,0,High,450,5,469
2025-07-22,Tuesday,2,14,Rainy,0,Low,450,6,266
2025-12-27,Saturday,3,15,Sunny,1,Low,400,6,59
2025-01-06,Monday,5,17,Sunny,0,High,300,4,376
2025-05-05,Monday,4,18,Rainy,0,High,350,7,457
2025-03-09,Sunday,3,19,Rainy,0,High,400,6,618
2025-07-11,Friday,4,5,Sunny,0,Low,350,4,162
2025-12-14,Sunday,1,19,Rainy,0,High,500,7,509
2025-11-05,Wednesday,1,5,Rainy,0,Low,500,7,349
2025-12-09,Tuesday,2,11,Rainy,0,Low,450,5,317
2025-08-06,Wednesday,3,21,Cloudy,0,Low,400,6,219
2025-06-15,Sunday,2,5,Sunny,0,Low,450,8,169
2025-06-27,Friday,1,15,Rainy,0,Low,500,6,329
2025-10-17,Friday,5,21,Sunny,0,Low,300,3,180
2025-08-26,Tuesday,1,15,Rainy,0,Low,500,8,352
2025-08-19,Tuesday,3,16,Rainy,0,Medium,400,5,504
2025-09-07,Sunday,5,22,Rainy,0,Low,300,3,113
2025-03-05,Wednesday,2,6,Sunny,0,Medium,450,6,450
2025-03-19,Wednesday,3,14,Sunny,0,Low,400,7,226
2025-10-18,Saturday,1,18,Cloudy,0,High,500,7,458
2025-05-01,Thursday,2,19,Sunny,0,High,450,9,459
2025-12-31,Wednesday,2,10,Rainy,0,Medium,450,6,277
2025-10-18,Saturday,3,15,Rainy,0,Low,400,7,159
2025-10-26,Sunday,1,9,Rainy,0,High,500,9,418
2025-10-25,Saturday,5,20,Rainy,0,Medium,300,5,133
2025-12-18,Thursday,5,21,Cloudy,0,Low,300,5,164
2025-11-25,Tuesday,5,9,Cloudy,0,High,300,3,350
2025-07-17,Thursday,4,7,Cloudy,0,High,350,5,352
2025-06-01,Sunday,1,16,Sunny,0,Medium,500,6,434
2025-10-03,Friday,2,14,Rainy,0,Low,450,6,286
2025-12-16,Tuesday,4,11,Sunny,0,Low,350,7,367
2025-06-26,Thursday,1,21,Sunny,1,Low,500,8,213
2025-11-24,Monday,5,19,Cloudy,0,High,300,4,376
2025-08-15,Friday,2,11,Cloudy,0,Low,450,6,272
2025-08-03,Sunday,5,12,Cloudy,0,Low,300,3,328
2025-01-02,Thursday,4,22,Sunny,0,Low,350,7,197
2025-08-29,Friday,2,11,Rainy,0,Low,450,8,317
2025-09-05,Friday,5,6,Rainy,0,Medium,300,6,388
2025-07-16,Wednesday,4,5,Cloudy,0,Low,350,5,179
2025-02-16,Sunday,2,13,Cloudy,1,Low,450,6,52
2025-09-22,Monday,3,22,Sunny,0,Low,400,8,224
2025-06-01,Sunday,5,9,Cloudy,0,High,300,6,273
2025-10-26,Sunday,3,17,Sunny,0,High,400,7,364
2025-08-28,Thursday,2,16,Rainy,0,Medium,450,7,536
2025-10-27,Monday,5,21,Cloudy,0,Low,300,5,173
2025-02-02,Sunday,3,8,Rainy,0,High,400,5,389
2025-11-17,Monday,1,21,Sunny,0,Low,500,9,315
2025-10-05,Sunday,4,6,Cloudy,0,Medium,350,7,258
2025-04-30,Wednesday,3,17,Sunny,0,High,400,6,411
2025-06-22,Sunday,1,11,Sunny,0,Low,500,8,238
2025-07-11,Friday,1,16,Rainy,0,Medium,500,7,550
2025-10-30,Thursday,2,19,Rainy,0,High,450,8,533
2025-05-18,Sunday,1,11,Sunny,0,Low,500,9,208
2025-08-20,Wednesday,5,21,Sunny,0,Low,300,4,129
2025-10-07,Tuesday,5,9,Rainy,0,High,300,6,360
2025-06-22,Sunday,4,18,Cloudy,0,High,350,4,338
2025-08-09,Saturday,5,16,Sunny,0,Medium,300,5,317
2025-03-31,Monday,2,21,Cloudy,0,Low,450,5,245
2025-02-18,Tuesday,2,12,Sunny,0,Low,450,5,263
2025-02-18,Tuesday,4,15,Sunny,0,Low,350,7,192
2025-04-16,Wednesday,3,21,Cloudy,0,Low,400,5,246
2025-11-19,Wednesday,3,21,Sunny,0,Low,400,5,243
2025-02-21,Friday,3,8,Cloudy,0,High,400,7,408
2025-01-11,Saturday,5,12,Rainy,0,Low,300,6,126
2025-08-07,Thursday,2,11,Rainy,0,Low,450,9,299
2025-09-28,Sunday,2,8,Cloudy,0,High,450,8,363
2025-09-18,Thursday,4,9,Cloudy,0,High,350,7,376
2025-12-26,Friday,4,11,Sunny,0,Low,350,7,200
2025-01-21,Tuesday,2,7,Rainy,0,High,450,7,462
2025-02-22,Saturday,4,12,Cloudy,0,Low,350,6,102
2025-07-29,Tuesday,1,5,Sunny,0,Low,500,7,288
2025-11-24,Monday,5,6,Cloudy,0,Medium,300,3,336
2025-04-06,Sunday,2,8,Rainy,0,High,450,8,360
2025-12-13,Saturday,3,8,Sunny,0,High,400,5,294
2025-03-30,Sunday,5,19,Rainy,0,High,300,5,307
2025-11-19,Wednesday,4,10,Cloudy,0,Medium,350,6,188
2025-11-10,Monday,4,22,Rainy,0,Low,350,7,190
2025-04-13,Sunday,2,17,Cloudy,0,High,450,6,369
2025-07-05,Saturday,4,22,Sunny,0,Low,350,5,115
2025-10-25,Saturday,3,13,Sunny,0,Low,400,5,158
2025-06-03,Tuesday,5,20,Sunny,0,Medium,300,4,164
2025-05-10,Saturday,3,21,Rainy,0,Low,400,5,195
2025-12-18,Thursday,1,6,Rainy,0,Medium,500,10,513
2025-01-19,Sunday,5,22,Cloudy,0,Low,300,6,70
2025-06-28,Saturday,2,18,Sunny,0,High,450,8,407
2025-04-01,Tuesday,1,20,Sunny,0,Medium,500,10,273
2025-06-04,Wednesday,1,21,Cloudy,0,Low,500,10,314
2025-08-19,Tuesday,5,17,Rainy,0,High,300,6,391
2025-04-30,Wednesday,5,18,Sunny,0,High,300,6,360
2025-04-05,Saturday,2,16,Sunny,0,Medium,450,7,385
2025-10-13,Monday,1,15,Cloudy,0,Low,500,8,301
2025-06-21,Saturday,2,12,Cloudy,0,Low,450,6,169
2025-04-12,Saturday,4,13,Sunny,0,Low,350,5,130
2025-09-01,Monday,2,14,Cloudy,0,Low,450,5,252
2025-09-26,Friday,3,7,Sunny,1,High,400,5,290
